date,temperature,precipitation,winddirection,windspeed,pressure,symbol
2018-11-09T02:00:00,7,0,297.1,1.4,1021.2,Cloudy
2018-11-09T03:00:00,7,0,320.2,1.1,1020.9,Cloudy
2018-11-09T04:00:00,8,0,320.7,1.0,1020.6,Cloudy
2018-11-09T05:00:00,8,0,109.6,0.3,1020.6,Cloudy
2018-11-09T06:00:00,8,0,32.9,0.9,1020.4,Cloudy
2018-11-09T07:00:00,8,0,57.3,1.2,1020.1,Cloudy
2018-11-09T08:00:00,8,0,48.3,1.5,1020.1,Cloudy
2018-11-09T09:00:00,9,0,66.1,1.4,1019.7,Cloudy
2018-11-09T10:00:00,10,0,126.0,3.1,1019.5,Cloudy
2018-11-09T11:00:00,10,0,136.8,3.0,1019.2,Cloudy
2018-11-09T12:00:00,10,0,139.8,3.2,1018.5,Cloudy
2018-11-09T13:00:00,9,0,141.8,3.3,1017.6,Partly cloudy
2018-11-09T14:00:00,9,0,141.4,3.2,1017.1,Cloudy
2018-11-09T15:00:00,9,0,133.3,3.4,1016.5,Cloudy
2018-11-09T16:00:00,9,0,125.0,4.0,1016.0,Cloudy
2018-11-09T17:00:00,9,0,128.1,5.0,1015.4,Cloudy
2018-11-09T18:00:00,9,0,126.9,6.0,1015.0,Cloudy
2018-11-09T19:00:00,9,0,131.7,6.0,1014.6,Cloudy
2018-11-09T20:00:00,9,0,139.3,6.6,1014.3,Cloudy
2018-11-09T21:00:00,9,0,172.2,6.2,1014.1,Cloudy
2018-11-09T22:00:00,9,0,154.7,6.0,1013.2,Cloudy
2018-11-09T23:00:00,9,0,150.6,5.6,1012.4,Cloudy
2018-11-10T00:00:00,9,0,146.4,5.7,1011.6,Cloudy
2018-11-10T01:00:00,9,0,148.1,5.0,1010.8,Cloudy
2018-11-10T02:00:00,9,0,144.5,5.2,1010.1,Cloudy
2018-11-10T03:00:00,9,0,145.8,5.7,1009.7,Cloudy
2018-11-10T04:00:00,9,0,144.0,6.0,1009.2,Cloudy
2018-11-10T05:00:00,9,0,145.4,6.0,1008.6,Cloudy
2018-11-10T06:00:00,9,0,143.0,6.0,1008.2,Cloudy
2018-11-10T07:00:00,10,0,141.1,7.4,1007.6,Cloudy
2018-11-10T08:00:00,9,0,142.7,8.2,1007.5,Cloudy
2018-11-10T09:00:00,9,0,142.7,8.2,1007.1,Cloudy
2018-11-10T10:00:00,9,0,139.9,7.7,1006.8,Cloudy
2018-11-10T11:00:00,10,0,143.9,7.2,1006.5,Cloudy
2018-11-10T12:00:00,10,0,151.8,7.7,1006.1,Cloudy
2018-11-10T13:00:00,10,0,154.1,7.7,1005.2,Cloudy
2018-11-10T14:00:00,10,0,156.9,7.4,1005.1,Cloudy
2018-11-10T15:00:00,10,0,157.6,6.9,1005.2,Cloudy
2018-11-10T16:00:00,10,0,159.9,6.0,1005.4,Cloudy
2018-11-10T17:00:00,10,0,161.2,5.6,1005.5,Cloudy
2018-11-10T18:00:00,11,0,160.4,5.5,1005.5,Cloudy
2018-11-10T19:00:00,10,0,158.0,5.7,1005.8,Cloudy
2018-11-10T20:00:00,10,0,159.0,5.6,1006.0,Cloudy
2018-11-10T21:00:00,10,0.1,156.1,5.2,1006.2,Light rain
2018-11-10T22:00:00,10,0.8,158.1,5.5,1006.3,Rain
2018-11-10T23:00:00,10,0.1,158.7,4.9,1006.3,Light rain
2018-11-11T00:00:00,10,0,151.5,5.0,1005.8,Cloudy
2018-11-11T01:00:00,10,0,156.4,6.0,1004.7,Cloudy
2018-11-11T02:00:00,10,0,159.8,5.8,1004.5,Cloudy
2018-11-11T03:00:00,10,0,160.2,5.9,1004.6,Cloudy
2018-11-11T04:00:00,11,0.2,162.6,5.6,1004.6,Light rain
2018-11-11T05:00:00,11,0.3,162.3,5.3,1004.6,Rain
2018-11-11T06:00:00,10,0.3,164.3,4.8,1004.7,Rain
2018-11-11T07:00:00,11,0.6,163.3,4.9,1004.2,Rain
2018-11-11T08:00:00,11,0,169.1,4.9,1004.5,Cloudy
2018-11-11T09:00:00,11,0,177.1,3.7,1004.6,Cloudy
2018-11-11T10:00:00,11,0,160.2,4.0,1005.0,Cloudy
2018-11-11T11:00:00,11,0,168.5,4.4,1005.3,Cloudy
2018-11-11T12:00:00,11,0,177.3,4.0,1005.5,Cloudy
2018-11-11T13:00:00,12,0,165.2,4.1,1005.1,Cloudy
2018-11-11T14:00:00,11,0,163.0,4.4,1005.3,Cloudy
2018-11-11T15:00:00,11,0.1,156.4,4.7,1005.3,Light rain
2018-11-11T16:00:00,11,0,173.3,4.9,1005.6,Cloudy
2018-11-11T17:00:00,11,0,178.7,3.9,1005.8,Partly cloudy
2018-11-11T18:00:00,11,0,188.4,5.1,1006.5,Fair
2018-11-11T19:00:00,10,0,191.1,4.5,1006.9,Cloudy
2018-11-11T20:00:00,11,0,188.8,4.2,1006.9,Cloudy
2018-11-11T21:00:00,11,0,189.8,4.2,1007.1,Cloudy
2018-11-11T22:00:00,11,0.4,192.8,4.1,1007.6,Rain showers
2018-11-11T23:00:00,11,0,210.5,4.2,1008.1,Partly cloudy
2018-11-12T00:00:00,10,0,207.3,4.5,1008.6,Clear sky
2018-11-12T01:00:00,10,0,207.8,3.8,1009.0,Clear sky
2018-11-12T02:00:00,10,0,212.2,3.9,1009.4,Clear sky
2018-11-12T03:00:00,9,0,212.0,3.7,1009.8,Clear sky
2018-11-12T04:00:00,9,0,210.4,3.6,1010.5,Partly cloudy
2018-11-12T05:00:00,9,0,215.8,3.0,1011.1,Cloudy
2018-11-12T06:00:00,8,0,214.9,3.1,1011.9,Cloudy
2018-11-12T07:00:00,9,0,211.3,2.9,1012.2,Cloudy
2018-11-12T08:00:00,9,0,207.2,2.8,1012.9,Cloudy
2018-11-12T09:00:00,9,0,201.4,2.6,1013.5,Cloudy
2018-11-12T10:00:00,10,0,199.3,2.7,1014.0,Partly cloudy
2018-11-12T11:00:00,11,0,190.9,2.0,1014.0,Cloudy
2018-11-12T12:00:00,11,0,171.7,2.8,1014.2,Cloudy
2018-11-12T13:00:00,10,0,172.8,3.2,1013.6,Cloudy
2018-11-12T14:00:00,10,0,165.4,2.4,1013.4,Cloudy
2018-11-12T15:00:00,10,0,164.4,3.5,1013.5,Cloudy
2018-11-12T16:00:00,10,0.1,159.2,2.7,1013.3,Light rain
2018-11-12T17:00:00,10,0.3,152.8,2.4,1013.1,Rain
2018-11-12T18:00:00,10,1.0,144.3,2.3,1012.8,Heavy rain
2018-11-12T19:00:00,10,0.4,125.1,0.8,1013.2,Rain
2018-11-12T20:00:00,10,0.2,119.1,0.6,1013.1,Light rain
2018-11-12T21:00:00,10,0.2,249.3,0.9,1013.1,Light rain
2018-11-12T22:00:00,10,0,301.6,1.3,1013.4,Cloudy
2018-11-12T23:00:00,10,0,259.6,3.5,1014.0,Cloudy
2018-11-13T00:00:00,9,0,248.7,3.5,1014.2,Cloudy
2018-11-13T01:00:00,9,0,253.3,1.7,1013.9,Cloudy
2018-11-13T02:00:00,9,0,223.3,2.4,1014.4,Cloudy
2018-11-13T03:00:00,8,0,234.4,3.3,1014.6,Cloudy
2018-11-13T04:00:00,9,0,214.2,2.0,1014.8,Cloudy
2018-11-13T05:00:00,9,0,200.0,1.8,1014.7,Cloudy
2018-11-13T06:00:00,9,0,217.6,1.8,1014.6,Cloudy
2018-11-13T07:00:00,10,0,200.7,2.8,1014.6,Cloudy
2018-11-13T08:00:00,10,0,197.7,3.1,1015.1,Cloudy
2018-11-13T09:00:00,11,0,188.3,3.6,1015.0,Cloudy
2018-11-13T10:00:00,11,0,189.4,4.0,1015.1,Cloudy
2018-11-13T11:00:00,11,0,188.9,5.0,1014.9,Cloudy
2018-11-13T12:00:00,11,0,194.3,5.3,1014.5,Partly cloudy
2018-11-13T13:00:00,10,0,197.8,5.3,1013.8,Cloudy
2018-11-13T14:00:00,10,0.2,202.9,5.7,1013.8,Light rain
2018-11-13T15:00:00,10,0,213.3,5.1,1013.9,Cloudy
2018-11-13T16:00:00,10,0,219.1,4.1,1014.3,Partly cloudy
2018-11-13T17:00:00,9,0,228.8,3.4,1014.6,Partly cloudy
2018-11-13T18:00:00,9,0,229.9,3.8,1015.1,Partly cloudy
2018-11-13T19:00:00,9,0,226.6,3.6,1015.9,Partly cloudy
2018-11-13T20:00:00,9,0,232.4,3.1,1016.2,Cloudy
2018-11-13T21:00:00,9,0,235.3,3.3,1016.8,Cloudy
2018-11-13T22:00:00,9,0,250.6,4.4,1017.6,Cloudy
2018-11-13T23:00:00,9,0,269.8,3.4,1018.5,Partly cloudy
2018-11-14T00:00:00,10,0,252.5,2.6,1019.2,Partly cloudy
2018-11-14T01:00:00,8,0,273.2,3.0,1019.7,Partly cloudy
2018-11-14T02:00:00,7,0,276.3,2.5,1020.4,Cloudy
2018-11-14T03:00:00,8,0,261.1,2.2,1021.2,Partly cloudy
2018-11-14T04:00:00,8,0,248.5,1.6,1021.5,Partly cloudy
2018-11-14T05:00:00,8,0,251.1,2.3,1022.0,Cloudy
2018-11-14T06:00:00,8,0,256.7,2.3,1022.6,Cloudy
2018-11-14T07:00:00,9,0,257.2,2.6,1023.2,Cloudy
2018-11-14T08:00:00,9,0,250.7,2.2,1023.6,Partly cloudy
2018-11-14T09:00:00,9,0,238.9,2.3,1024.2,Partly cloudy
2018-11-14T10:00:00,9,0,231.5,2.4,1024.8,Partly cloudy
2018-11-14T11:00:00,10,0,226.8,2.3,1024.9,Partly cloudy
2018-11-14T12:00:00,11,0,219.4,3.1,1025.0,Partly cloudy
2018-11-14T13:00:00,11,0,221.6,3.4,1025.2,Cloudy
2018-11-14T14:00:00,11,0,219.3,3.7,1025.1,Cloudy
2018-11-14T15:00:00,11,0,213.1,3.4,1025.1,Cloudy
2018-11-14T16:00:00,11,0,201.8,2.6,1025.2,Cloudy
2018-11-14T17:00:00,10,0,192.7,2.8,1025.3,Cloudy
2018-11-14T18:00:00,10,0,192.8,3.5,1025.2,Cloudy
2018-11-14T19:00:00,10,0,207.5,3.7,1025.6,Cloudy
2018-11-14T20:00:00,9,0,201.2,3.6,1025.6,Cloudy
2018-11-14T21:00:00,9,0,200.1,3.5,1025.8,Cloudy
2018-11-14T22:00:00,9,0,193.3,3.5,1025.9,Cloudy
2018-11-14T23:00:00,9,0,200.0,3.1,1026.1,Cloudy
2018-11-15T00:00:00,9,0,198.4,3.2,1026.1,Cloudy
2018-11-15T01:00:00,10,0,194.7,2.9,1025.9,Cloudy
2018-11-15T02:00:00,10,0,192.9,2.5,1026.0,Cloudy
2018-11-15T03:00:00,10,0,188.7,2.3,1026.3,Cloudy
2018-11-15T04:00:00,10,0,196.3,2.5,1026.4,Cloudy
2018-11-15T05:00:00,10,0,204.1,2.5,1026.5,Cloudy
2018-11-15T06:00:00,10,0,197.8,2.6,1026.7,Cloudy
2018-11-15T07:00:00,10,0,193.2,3.1,1026.3,Cloudy
2018-11-15T08:00:00,9,0,192.9,3.2,1027.0,Cloudy
2018-11-15T09:00:00,9,0,188.6,2.9,1027.5,Cloudy
2018-11-15T10:00:00,10,0,186.1,3.2,1028.0,Partly cloudy
2018-11-15T11:00:00,10,0,186.2,3.4,1028.3,Partly cloudy
2018-11-15T12:00:00,10,0,187.3,2.8,1028.3,Partly cloudy
2018-11-15T13:00:00,11,0,163.9,3.2,1028.7,Clear sky
2018-11-15T14:00:00,11,0,159.6,3.6,1028.4,Clear sky
2018-11-15T15:00:00,11,0,159.2,3.3,1028.3,Clear sky
2018-11-15T16:00:00,10,0,149.9,3.6,1028.3,Clear sky
2018-11-15T17:00:00,10,0,153.0,4.4,1028.3,Clear sky
2018-11-15T18:00:00,10,0,160.2,4.4,1028.3,Clear sky
2018-11-15T19:00:00,9,0,165.4,3.6,1028.6,Clear sky
2018-11-15T20:00:00,9,0,165.1,3.3,1029.1,Fair
2018-11-15T21:00:00,9,0,161.7,3.7,1029.6,Partly cloudy
2018-11-15T22:00:00,9,0,158.5,4.6,1029.8,Clear sky
2018-11-15T23:00:00,9,0,162.5,5.2,1029.6,Clear sky
2018-11-16T00:00:00,9,0,172.6,4.2,1030.2,Clear sky
2018-11-16T01:00:00,8,0,174.8,3.6,1030.5,Clear sky
2018-11-16T02:00:00,8,0,168.8,3.7,1030.6,Clear sky
2018-11-16T03:00:00,8,0,169.4,3.8,1030.9,Clear sky
2018-11-16T04:00:00,8,0,166.8,4.2,1030.8,Clear sky
2018-11-16T05:00:00,8,0,169.5,4.0,1031.3,Fair
2018-11-16T06:00:00,8,0,174.1,3.1,1032.0,Fair
2018-11-16T07:00:00,8,0,168.5,3.7,1031.9,Partly cloudy
2018-11-16T08:00:00,8,0,166.2,4.2,1032.4,Clear sky
2018-11-16T09:00:00,8,0,164.2,4.8,1033.1,Clear sky
2018-11-16T10:00:00,9,0,162.8,6.1,1033.0,Clear sky
2018-11-16T11:00:00,9,0,165.5,5.6,1033.6,Clear sky
2018-11-16T12:00:00,9,0,165.9,4.5,1034.1,Clear sky
2018-11-16T13:00:00,9,0,160.2,5.4,1034.2,Clear sky
2018-11-16T14:00:00,9,0,159.6,5.2,1034.4,Clear sky
2018-11-16T15:00:00,9,0,158.0,4.6,1034.7,Clear sky
2018-11-16T16:00:00,9,0,153.5,4.8,1034.8,Clear sky
2018-11-16T17:00:00,8,0,156.2,4.9,1034.8,Clear sky
2018-11-16T18:00:00,8,0,158.4,4.3,1035.2,Clear sky
2018-11-16T19:00:00,8,0,156.4,4.5,1035.6,Clear sky
2018-11-16T20:00:00,8,0,157.3,4.7,1036.1,Clear sky
2018-11-16T21:00:00,8,0,161.1,4.5,1036.4,Clear sky
2018-11-16T22:00:00,8,0,164.8,4.3,1036.8,Clear sky
2018-11-16T23:00:00,7,0,168.9,4.1,1037.2,Clear sky
2018-11-17T00:00:00,7,0,173.6,3.5,1037.6,Clear sky
2018-11-17T01:00:00,7,0,173.9,3.0,1037.9,Clear sky
2018-11-17T02:00:00,6,0,174.5,2.9,1038.1,Clear sky
2018-11-17T03:00:00,6,0,169.9,2.8,1038.4,Clear sky
2018-11-17T04:00:00,6,0,161.9,2.9,1038.6,Fair
2018-11-17T05:00:00,6,0,157.0,3.0,1038.6,Partly cloudy
2018-11-17T06:00:00,6,0,142.4,3.2,1038.9,Partly cloudy
2018-11-17T07:00:00,7,0,133.6,4.2,1039.1,Partly cloudy
2018-11-17T08:00:00,6,0,136.7,4.4,1039.5,Clear sky
2018-11-17T09:00:00,6,0,146.9,4.5,1039.8,Clear sky
2018-11-17T10:00:00,6,0,149.0,4.6,1040.1,Clear sky
2018-11-17T11:00:00,6,0,150.0,4.2,1040.0,Clear sky
2018-11-17T12:00:00,7,0,142.6,3.5,1040.1,Fair
2018-11-17T13:00:00,7,0,127.5,3.3,1040.4,Clear sky
2018-11-17T14:00:00,7,0,127.4,3.6,1040.4,Clear sky
2018-11-17T15:00:00,7,0,122.7,3.4,1040.5,Clear sky
2018-11-17T16:00:00,6,0,120.2,3.2,1040.6,Partly cloudy
2018-11-17T17:00:00,6,0,120.5,2.8,1040.3,Partly cloudy
2018-11-17T18:00:00,6,0,117.9,2.5,1040.2,Clear sky
2018-11-17T19:00:00,7,0,116.5,2.5,1039.7,Clear sky
2018-11-17T20:00:00,6,0,105.7,2.0,1039.6,Clear sky
2018-11-17T21:00:00,5,0,41.7,2.3,1039.9,Clear sky
2018-11-17T22:00:00,5,0,36.6,2.4,1039.8,Fair
2018-11-17T23:00:00,4,0,39.4,2.5,1039.9,Partly cloudy
2018-11-18T00:00:00,5,0,52.9,2.9,1040.2,Cloudy
2018-11-18T01:00:00,4,0,41.3,2.0,1039.8,Cloudy
2018-11-18T02:00:00,5,0,35.0,2.0,1039.5,Partly cloudy
2018-11-18T03:00:00,4,0,16.9,2.1,1038.9,Partly cloudy
2018-11-18T04:00:00,4,0,6.4,2.1,1038.2,Partly cloudy
2018-11-18T05:00:00,4,0,22.1,2.8,1038.7,Partly cloudy
2018-11-18T06:00:00,4,0,20.6,1.7,1038.4,Cloudy
2018-11-18T07:00:00,5,0,324.6,1.4,1037.6,Cloudy
2018-11-18T08:00:00,5,0,322.8,2.4,1037.5,Cloudy
2018-11-18T09:00:00,5,0,341.4,2.7,1037.7,Cloudy
2018-11-18T10:00:00,6,0,353.6,3.6,1037.5,Cloudy
2018-11-18T11:00:00,7,0,11.3,3.1,1037.2,Cloudy
2018-11-18T12:00:00,8,0,46.5,5.7,1036.8,Partly cloudy
2018-11-18T13:00:00,8,0,51.1,5.3,1036.3,Partly cloudy
2018-11-18T14:00:00,8,0,46.7,5.6,1035.9,Partly cloudy
2018-11-18T15:00:00,8,0,47.7,5.6,1036.1,Partly cloudy
2018-11-18T16:00:00,7,0,44.4,5.7,1035.9,Partly cloudy
2018-11-18T17:00:00,7,0,43.2,5.1,1035.8,Partly cloudy
2018-11-18T18:00:00,6,0,57.0,5.2,1035.6,Cloudy
2018-11-18T19:00:00,6,0,55.3,5.0,1035.7,Cloudy
2018-11-18T20:00:00,6,0,56.4,4.8,1036.0,Cloudy
2018-11-18T21:00:00,6,0,55.8,5.2,1036.1,Cloudy
2018-11-18T22:00:00,6,0,64.1,4.5,1036.0,Cloudy
2018-11-18T23:00:00,6,0,59.2,4.1,1035.5,Partly cloudy
2018-11-19T00:00:00,6,0,50.6,4.8,1035.5,Partly cloudy
2018-11-19T01:00:00,6,0,48.0,5.5,1035.0,Fair
2018-11-19T02:00:00,6,0,46.7,5.2,1034.8,Partly cloudy
2018-11-19T03:00:00,5,0,42.5,5.4,1034.6,Fair
2018-11-19T04:00:00,5,0,42.8,5.9,1034.1,Clear sky
2018-11-19T05:00:00,5,0,44.4,6.0,1033.9,Clear sky
2018-11-19T06:00:00,5,0,48.7,6.3,1033.8,Fair
2018-11-19T07:00:00,6,0,48.0,6.6,1033.1,Clear sky
2018-11-19T08:00:00,6,0,48.4,7.1,1033.0,Fair
2018-11-19T09:00:00,6,0,53.9,7.4,1033.3,Cloudy
2018-11-19T10:00:00,7,0,61.3,7.7,1033.3,Partly cloudy
2018-11-19T11:00:00,7,0,68.2,8.5,1033.2,Partly cloudy
2018-11-19T12:00:00,7,0,69.5,8.8,1032.9,Partly cloudy
2018-11-19T13:00:00,6,0,68.3,8.7,1032.0,Partly cloudy
2018-11-19T14:00:00,6,0,69.1,8.9,1031.7,Partly cloudy
2018-11-19T15:00:00,6,0,71.0,8.7,1031.7,Partly cloudy
2018-11-19T16:00:00,6,0,67.7,8.4,1031.6,Cloudy
2018-11-19T17:00:00,6,0,73.2,8.4,1031.5,Cloudy
2018-11-19T18:00:00,6,0,77.2,8.7,1031.4,Partly cloudy
2018-11-19T19:00:00,6,0,73.6,8.5,1031.1,Partly cloudy
2018-11-19T20:00:00,5,0,72.1,8.1,1031.2,Partly cloudy
2018-11-19T21:00:00,5,0,69.3,8.2,1031.4,Fair
2018-11-19T22:00:00,5,0,73.5,8.5,1031.3,Fair
2018-11-19T23:00:00,6,0,77.3,8.8,1031.1,Partly cloudy
2018-11-20T00:00:00,6,0,80.0,9.0,1031.0,Partly cloudy
2018-11-20T01:00:00,6,0,78.3,8.5,1030.3,Fair
2018-11-20T02:00:00,6,0,80.6,8.9,1029.7,Partly cloudy
2018-11-20T03:00:00,6,0,80.7,8.9,1029.4,Cloudy
2018-11-20T04:00:00,6,0,78.3,9.3,1029.0,Cloudy
2018-11-20T05:00:00,6,0,80.5,9.6,1028.6,Cloudy
2018-11-20T06:00:00,6,0,79.0,9.6,1028.4,Cloudy
2018-11-20T07:00:00,6,0,79.5,9.1,1027.5,Partly cloudy
2018-11-20T08:00:00,6,0,80.9,9.1,1027.5,Cloudy
2018-11-20T09:00:00,6,0,86.5,10.3,1027.5,Partly cloudy
2018-11-20T10:00:00,6,0,88.8,10.1,1027.2,Fair
2018-11-20T11:00:00,6,0,93.7,10.1,1026.9,Partly cloudy
2018-11-20T12:00:00,6,0,88.6,9.3,1026.5,Cloudy
2018-11-20T13:00:00,6,0,80.8,9.4,1025.6,Cloudy
2018-11-20T14:00:00,6,0,80.3,9.7,1025.0,Cloudy
2018-11-20T15:00:00,6,0,82.0,10.3,1024.6,Cloudy
2018-11-20T16:00:00,6,0,87.0,10.9,1024.6,Cloudy
2018-11-20T17:00:00,6,0,90.3,11.0,1024.6,Cloudy
2018-11-20T18:00:00,6,0,92.0,11.0,1024.5,Cloudy
2018-11-20T19:00:00,6,0,93.5,11.2,1024.2,Cloudy
2018-11-20T20:00:00,6,0,97.1,11.0,1024.4,Cloudy
2018-11-20T21:00:00,6,0,99.6,10.6,1024.8,Cloudy
2018-11-20T22:00:00,6,0,100.3,10.4,1025.2,Cloudy
2018-11-20T23:00:00,6,0,102.2,10.2,1025.4,Cloudy
2018-11-21T00:00:00,6,0,98.1,10.2,1025.4,Cloudy
2018-11-21T01:00:00,6,0,93.6,9.5,1024.9,Cloudy
2018-11-21T02:00:00,6,0,92.4,9.8,1025.1,Cloudy
2018-11-21T03:00:00,6,0,93.8,10.0,1025.2,Cloudy
2018-11-21T04:00:00,6,0,92.3,10.3,1025.5,Cloudy
2018-11-21T05:00:00,6,0,94.1,10.4,1025.7,Cloudy
2018-11-21T06:00:00,6,0,97.6,10.5,1025.9,Cloudy
2018-11-21T07:00:00,5,0,101.5,10.4,1025.8,Cloudy
2018-11-21T08:00:00,5,0,100.4,10.1,1026.5,Cloudy
2018-11-21T09:00:00,5,0,98.9,9.6,1027.3,Partly cloudy
2018-11-21T10:00:00,5,0,99.9,9.2,1027.9,Cloudy
2018-11-21T11:00:00,6,0,98.5,9.0,1028.5,Cloudy
2018-11-21T12:00:00,6,0,95.8,8.8,1028.7,Cloudy
2018-11-21T13:00:00,6,0,93.6,8.2,1028.0,Partly cloudy
2018-11-21T14:00:00,6,0,91.8,8.1,1027.9,Partly cloudy
2018-11-21T15:00:00,6,0,93.1,8.2,1027.9,Cloudy
2018-11-21T16:00:00,6,0,95.6,8.2,1028.0,Cloudy
2018-11-21T17:00:00,6,0,97.1,8.2,1028.3,Cloudy
2018-11-21T18:00:00,6,0,97.4,8.2,1028.6,Cloudy
2018-11-21T19:00:00,6,0,96.9,8.2,1028.6,Cloudy
2018-11-21T20:00:00,5,0,97.4,8.1,1028.9,Cloudy
2018-11-21T21:00:00,5,0,97.7,7.9,1029.4,Cloudy
2018-11-21T22:00:00,5,0,99.8,7.8,1029.8,Cloudy
2018-11-21T23:00:00,5,0,104.0,7.3,1029.8,Cloudy
2018-11-22T00:00:00,5,0,102.2,6.9,1029.5,Cloudy
2018-11-22T01:00:00,5,0,96.7,6.3,1028.7,Partly cloudy
2018-11-22T02:00:00,5,0,96.9,6.4,1028.5,Partly cloudy
2018-11-22T03:00:00,5,0,95.3,6.4,1028.3,Partly cloudy
2018-11-22T04:00:00,5,0,95.9,6.4,1028.0,Partly cloudy
2018-11-22T05:00:00,5,0,97.8,6.4,1027.9,Partly cloudy
2018-11-22T06:00:00,5,0,100.4,6.4,1027.8,Partly cloudy
2018-11-22T07:00:00,5,0,102.4,6.3,1027.3,Partly cloudy
2018-11-22T08:00:00,5,0,106.1,6.1,1027.5,Partly cloudy
2018-11-22T09:00:00,5,0,105.4,6.0,1027.6,Partly cloudy
2018-11-22T10:00:00,5,0,102.0,5.9,1027.8,Partly cloudy
2018-11-22T11:00:00,5,0,104.2,6.2,1028.0,Partly cloudy
2018-11-22T12:00:00,6,0,106.0,6.1,1027.6,Partly cloudy
2018-11-22T13:00:00,6,0,108.6,5.5,1026.8,Fair
2018-11-22T14:00:00,6,0,107.4,5.2,1026.4,Partly cloudy
2018-11-22T15:00:00,5,0,98.9,5.2,1026.3,Partly cloudy
2018-11-22T16:00:00,5,0,98.7,5.5,1026.4,Partly cloudy
2018-11-22T17:00:00,5,0,109.9,5.9,1026.3,Partly cloudy
2018-11-22T18:00:00,5,0,120.3,5.9,1026.1,Partly cloudy
2018-11-22T19:00:00,5,0,124.3,6.1,1026.1,Partly cloudy
2018-11-22T20:00:00,5,0,123.5,6.1,1026.1,Partly cloudy
2018-11-22T21:00:00,5,0,127.8,5.3,1026.1,Partly cloudy
2018-11-22T22:00:00,5,0,127.7,5.1,1026.3,Cloudy
2018-11-22T23:00:00,5,0,119.7,5.3,1026.3,Partly cloudy
2018-11-23T00:00:00,4,0,119.3,5.2,1026.2,Partly cloudy
2018-11-23T01:00:00,4,0,139.2,4.6,1025.9,Partly cloudy
2018-11-23T02:00:00,4,0,143.6,4.6,1025.2,Partly cloudy
2018-11-23T03:00:00,4,0,141.1,4.5,1024.9,Cloudy
2018-11-23T04:00:00,3,0,135.3,4.2,1024.8,Cloudy
2018-11-23T05:00:00,4,0,127.3,4.3,1024.8,Cloudy
2018-11-23T06:00:00,3,0,129.3,4.7,1024.6,Cloudy
2018-11-23T07:00:00,4,0,130.3,5.0,1024.5,Cloudy
2018-11-23T08:00:00,4,0,132.2,5.1,1024.4,Cloudy
2018-11-23T09:00:00,4,0,133.9,5.3,1024.2,Cloudy
2018-11-23T10:00:00,4,0,133.5,5.0,1023.9,Cloudy
2018-11-23T11:00:00,4,0,144.2,4.4,1023.7,Cloudy
2018-11-23T12:00:00,4,0,138.6,3.8,1023.5,Cloudy
2018-11-23T13:00:00,4,0,129.9,4.3,1023.1,Cloudy
2018-11-23T14:00:00,4,0,130.2,4.2,1022.4,Cloudy
2018-11-23T15:00:00,4,0,136.3,3.5,1021.8,Cloudy
2018-11-23T16:00:00,4,0,141.1,3.3,1021.5,Cloudy
2018-11-23T17:00:00,4,0,125.8,2.9,1021.2,Cloudy
2018-11-23T18:00:00,4,0,112.3,2.4,1020.7,Cloudy
2018-11-23T19:00:00,4,0,97.0,2.5,1020.3,Cloudy
2018-11-23T20:00:00,4,0,60.1,2.6,1020.1,Cloudy
2018-11-23T21:00:00,3,0,55.0,2.7,1019.7,Cloudy
2018-11-23T22:00:00,4,0,85.9,2.5,1019.4,Cloudy
2018-11-23T23:00:00,4,0,148.3,1.5,1019.0,Cloudy
2018-11-24T00:00:00,3,0,248.5,1.3,1018.9,Cloudy
2018-11-24T01:00:00,4,0.1,83.2,1.2,1018.3,Light rain
2018-11-24T02:00:00,4,0,36.0,2.1,1017.8,Cloudy
2018-11-24T03:00:00,3,0,33.8,2.2,1017.4,Cloudy
2018-11-24T04:00:00,3,0,37.3,2.1,1017.0,Cloudy
2018-11-24T05:00:00,3,0,25.7,2.8,1017.1,Cloudy
2018-11-24T06:00:00,2,0,15.0,2.5,1017.1,Cloudy
2018-11-24T07:00:00,3,0,16.7,1.7,1016.8,Cloudy
2018-11-24T08:00:00,3,0,10.4,1.9,1016.7,Cloudy
2018-11-24T09:00:00,3,0,2.5,2.3,1016.7,Cloudy
2018-11-24T10:00:00,3,0,4.6,2.7,1016.7,Cloudy
2018-11-24T11:00:00,3,0,6.8,2.5,1017.0,Cloudy
2018-11-24T12:00:00,3,0,357.8,2.5,1017.0,Cloudy
2018-11-24T13:00:00,4,0,356.6,2.0,1015.9,Cloudy
2018-11-24T14:00:00,4,0,8.6,2.4,1015.9,Cloudy
2018-11-24T15:00:00,4,0,13.5,2.8,1016.1,Cloudy
2018-11-24T16:00:00,4,0,46.9,4.3,1016.1,Cloudy
2018-11-24T17:00:00,4,0,53.5,4.3,1016.2,Cloudy
2018-11-24T18:00:00,4,0,57.6,5.2,1016.5,Cloudy
2018-11-24T19:00:00,3,0,53.3,4.5,1016.6,Cloudy
2018-11-24T20:00:00,3,0,49.5,4.4,1016.8,Cloudy
2018-11-24T21:00:00,3,0,48.0,4.1,1016.9,Cloudy
2018-11-24T22:00:00,3,0,41.8,4.1,1016.9,Cloudy
2018-11-24T23:00:00,3,0,40.4,4.9,1016.8,Cloudy
2018-11-25T00:00:00,3,0,44.4,5.7,1016.9,Cloudy
